Time Bucket (America/New_York),Vue Energy Monitor-Mains_A (kWhs),Vue Energy Monitor-Mains_B (kWhs),Vue Energy Monitor-Mains_C (kWhs),Vue Energy Monitor-Clothes Washer-Washer / Dehumidifier (kWhs),Vue Energy Monitor-Clothes Dryer-Dryer (kWhs),Vue Energy Monitor-Pump-ERV / Condensate Pump (kWhs),Vue Energy Monitor-Water Heater-Hot Water Tank (kWhs),Vue Energy Monitor-Heat Pump-Heat Pump (kWhs),Vue Energy Monitor-Cooktop/Range/Oven/Stove-Oven (kWhs),Vue Energy Monitor-Fridge/Freezer-Fridge (kWhs),Vue Energy Monitor-Dishwasher-Dishwasher  (kWhs),Vue Energy Monitor-Circuit_9 (kWhs),Vue Energy Monitor-Circuit_10 (kWhs),Vue Energy Monitor-Circuit_11 (kWhs),Vue Energy Monitor-Circuit_12 (kWhs),Vue Energy Monitor-Circuit_13 (kWhs),Vue Energy Monitor-Circuit_14 (kWhs),Vue Energy Monitor-Circuit_15 (kWhs),Vue Energy Monitor-Circuit_16 (kWhs)
01/27/2026 08:00:00,1.1933,1.3170,No CT,0.0142,0.0000,0.0008,0.0000,1.1236,0.0000,0.0694,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 09:00:00,0.4563,0.6814,No CT,0.0141,0.0000,0.0021,0.3795,0.0025,0.0000,0.1588,0.0057,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 10:00:00,0.1873,0.3169,No CT,0.0143,0.0000,0.0000,0.1054,0.0134,0.0000,0.0839,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 11:00:00,1.4041,1.5345,No CT,0.0141,0.0000,0.0000,0.0000,1.3331,0.0000,0.0806,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 12:00:00,0.6935,0.8725,No CT,0.0143,0.0000,0.0010,0.0000,0.6290,0.0000,0.1327,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 13:00:00,0.3562,0.4575,No CT,0.0144,0.0000,0.0000,0.0000,0.2092,0.0000,0.1383,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 14:00:00,1.3473,0.9263,No CT,0.0145,0.0000,0.0004,0.0000,0.7339,0.0000,0.0639,0.5113,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 15:00:00,0.9555,0.9866,No CT,0.0142,0.0000,0.0032,0.2680,0.4241,0.0349,0.1441,0.1611,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 16:00:00,1.8779,2.0725,No CT,0.0141,0.0000,0.0011,0.1607,1.6142,0.0000,0.1631,0.0268,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 17:00:00,0.2932,0.5232,No CT,0.0143,0.0000,0.0000,0.0972,0.1313,0.0000,0.1811,0.0058,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 18:00:00,0.2936,0.5383,No CT,0.0143,0.0000,0.0000,0.0000,0.2400,0.0000,0.1967,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 19:00:00,0.3524,0.5632,No CT,0.0143,0.0000,0.0000,0.0000,0.2961,0.0000,0.1643,0.0063,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 20:00:00,1.6193,1.7378,No CT,0.0143,0.0000,0.0005,0.0000,1.3619,0.0953,0.1652,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 21:00:00,0.2903,0.4528,No CT,0.0145,0.0000,0.0001,0.0000,0.1065,0.0000,0.1795,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 22:00:00,0.1797,0.2627,No CT,0.0143,0.0000,0.0000,0.0000,0.0119,0.0000,0.1149,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/27/2026 23:00:00,0.1448,0.2160,No CT,0.0144,0.0000,0.0029,0.0000,0.0133,0.0000,0.0860,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 00:00:00,0.0967,0.1826,No CT,0.0145,0.0000,0.0012,0.0000,0.0183,0.0000,0.0554,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 01:00:00,0.3912,0.5216,No CT,0.0144,0.0000,0.0000,0.2969,0.0190,0.0000,0.0909,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 02:00:00,0.1157,0.2089,No CT,0.0145,0.0000,0.0000,0.0264,0.0189,0.0000,0.0530,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 03:00:00,0.2737,0.3806,No CT,0.0145,0.0000,0.0000,0.0000,0.2131,0.0000,0.0647,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 04:00:00,1.8273,1.9377,No CT,0.0142,0.0000,0.0000,0.0000,1.7514,0.0000,0.0664,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 05:00:00,1.6127,1.7105,No CT,0.0143,0.0000,0.0000,0.0000,1.5417,0.0000,0.0551,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 06:00:00,1.6141,1.7439,No CT,0.0144,0.0000,0.0000,0.0000,1.5429,0.0000,0.0814,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 07:00:00,0.7302,0.8540,No CT,0.0144,0.0000,0.0004,0.0000,0.6469,0.0000,0.0834,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 08:00:00,1.3287,1.4039,No CT,0.0142,0.0000,0.0016,0.0000,1.1927,0.0000,0.0942,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 09:00:00,0.4503,0.6266,No CT,0.0145,0.0000,0.0035,0.0000,0.3866,0.0000,0.0826,0.0048,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 10:00:00,0.8139,0.9144,No CT,0.0141,0.0000,0.0396,0.1600,0.5399,0.0000,0.0657,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 11:00:00,1.3303,1.4429,No CT,0.0142,0.0000,0.0000,0.1667,1.0559,0.0000,0.1022,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 12:00:00,1.0548,1.2623,No CT,0.0143,0.0000,0.0005,0.0467,0.8991,0.0000,0.1370,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 13:00:00,0.9007,1.1869,No CT,0.0144,0.0000,0.0000,0.0000,0.7836,0.0000,0.2099,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 14:00:00,0.2599,0.5012,No CT,0.0145,0.0000,0.0005,0.0000,0.1150,0.0000,0.2125,0.0057,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 15:00:00,0.0877,0.3043,No CT,0.0145,0.0000,0.0000,0.0000,0.0036,0.0000,0.1258,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 16:00:00,0.8177,1.0607,No CT,0.0143,0.0000,0.0004,0.2137,0.5220,0.0000,0.1531,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 17:00:00,2.1378,1.7806,No CT,0.0142,0.0000,0.0002,0.1694,1.1644,0.1030,0.1202,0.0540,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 18:00:00,1.0228,0.5993,No CT,0.0146,0.0000,0.0000,0.0239,0.1481,0.0733,0.2038,0.5288,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 19:00:00,0.1947,0.4912,No CT,0.0145,0.0000,0.0000,0.0000,0.1062,0.0000,0.2705,0.0079,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 20:00:00,0.9829,1.0006,No CT,0.0133,0.0000,0.0006,0.1974,0.4823,0.0000,0.1982,0.0057,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 21:00:00,1.7382,1.7098,No CT,0.0135,0.0000,0.0002,0.1534,1.3404,0.0000,0.0869,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 22:00:00,0.2136,0.2644,No CT,0.0141,0.0000,0.0000,0.0000,0.0539,0.0000,0.0909,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/28/2026 23:00:00,0.1461,0.2353,No CT,0.0142,0.0000,0.0024,0.0000,0.0116,0.0000,0.1071,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 00:00:00,0.0924,0.1980,No CT,0.0144,0.0000,0.0000,0.0000,0.0133,0.0000,0.0711,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 01:00:00,0.0962,0.2054,No CT,0.0143,0.0000,0.0000,0.0000,0.0182,0.0000,0.0767,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 02:00:00,0.0966,0.2159,No CT,0.0143,0.0000,0.0000,0.0000,0.0191,0.0000,0.0851,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 03:00:00,0.0964,0.1867,No CT,0.0143,0.0000,0.0000,0.0000,0.0192,0.0000,0.0558,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 04:00:00,0.9954,1.2372,No CT,0.0141,0.0000,0.0000,0.0000,0.9221,0.0000,0.2109,0.0057,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 05:00:00,1.5047,1.6376,No CT,0.0141,0.0000,0.0000,0.0000,1.4257,0.0000,0.1002,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 06:00:00,1.5415,1.6472,No CT,0.0141,0.0000,0.0000,0.0000,1.4654,0.0000,0.0665,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 07:00:00,0.9208,1.0341,No CT,0.0142,0.0000,0.0000,0.0000,0.8408,0.0000,0.0748,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 08:00:00,0.6933,0.8601,No CT,0.0144,0.0000,0.0008,0.0000,0.6076,0.0000,0.1198,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 09:00:00,0.7004,0.8235,No CT,0.0141,0.0000,0.0017,0.2371,0.3336,0.0633,0.0683,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 10:00:00,1.6742,1.8257,No CT,0.0140,0.0000,0.0014,0.1461,1.4476,0.0000,0.1092,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 11:00:00,0.3985,0.5608,No CT,0.0143,0.0000,0.0429,0.0000,0.2866,0.0000,0.1252,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 12:00:00,0.7990,0.9235,No CT,0.0143,0.0000,0.0003,0.0000,0.7115,0.0000,0.0867,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 13:00:00,0.6812,0.9443,No CT,0.0638,0.0000,0.0001,0.0000,0.4643,0.0636,0.1946,0.0056,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 14:00:00,0.8456,1.3096,No CT,0.3569,0.0000,0.0000,0.0000,0.7750,0.0000,0.0764,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 15:00:00,0.7056,0.8938,No CT,0.0143,0.0000,0.0011,0.0000,0.6168,0.0000,0.1056,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 16:00:00,1.0532,1.1818,No CT,0.0142,0.0000,0.0003,0.1437,0.8374,0.0000,0.0759,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 17:00:00,1.0984,1.1162,No CT,0.0145,0.0000,0.0000,0.0698,0.3302,0.4989,0.0987,0.0295,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 18:00:00,1.5241,1.2742,No CT,0.0129,0.0000,0.0004,0.0000,0.7718,0.2383,0.1111,0.0166,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 19:00:00,0.8361,0.9795,No CT,0.0142,0.0000,0.0005,0.0000,0.6153,0.0922,0.1340,0.0143,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 20:00:00,1.0318,1.1966,No CT,0.0142,0.0000,0.0000,0.0000,0.9594,0.0000,0.1191,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 21:00:00,0.7856,0.9307,No CT,0.0143,0.0000,0.0000,0.0000,0.7257,0.0000,0.0999,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 22:00:00,0.6465,0.9559,No CT,0.0144,0.3649,0.0039,0.0000,0.1838,0.0000,0.1800,0.0148,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/29/2026 23:00:00,0.0846,0.2427,No CT,0.0144,0.0000,0.0022,0.0000,0.0078,0.0000,0.1264,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 00:00:00,0.0815,0.2240,No CT,0.0143,0.0000,0.0000,0.0000,0.0133,0.0000,0.1041,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 01:00:00,0.0832,0.1811,No CT,0.0143,0.0000,0.0000,0.0000,0.0165,0.0000,0.0580,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 02:00:00,0.0940,0.2150,No CT,0.0142,0.0000,0.0000,0.0000,0.0189,0.0000,0.0910,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 03:00:00,0.4217,0.5116,No CT,0.0141,0.0000,0.0000,0.0000,0.3585,0.0000,0.0537,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 04:00:00,1.8544,1.9730,No CT,0.0140,0.0000,0.0012,0.0000,1.7688,0.0000,0.0817,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 05:00:00,1.4750,1.5696,No CT,0.0141,0.0000,0.0000,0.0000,1.3994,0.0000,0.0587,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 06:00:00,1.7982,1.9146,No CT,0.0141,0.0000,0.0000,0.0000,1.7086,0.0000,0.0786,0.0032,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 07:00:00,1.4441,1.5439,No CT,0.0142,0.0000,0.0007,0.0000,1.3647,0.0000,0.0650,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 08:00:00,0.4884,0.6138,No CT,0.0142,0.0000,0.0049,0.2688,0.1370,0.0000,0.0751,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 09:00:00,1.3075,1.4548,No CT,0.0140,0.0000,0.0020,0.2654,0.9632,0.0000,0.0852,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 10:00:00,1.6531,1.6289,No CT,0.0140,0.0000,0.1510,0.1609,1.2575,0.0000,0.0901,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 11:00:00,1.3809,1.5018,No CT,0.0142,0.0000,0.0006,0.1231,1.1510,0.0000,0.1060,0.0141,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 12:00:00,0.8861,0.9743,No CT,0.0144,0.0000,0.0000,0.0000,0.8140,0.0000,0.0580,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 13:00:00,0.7226,0.9695,No CT,0.0144,0.0000,0.0013,0.0000,0.6408,0.0000,0.1919,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 14:00:00,0.8423,0.9677,No CT,0.0144,0.0000,0.0007,0.0000,0.7624,0.0000,0.0951,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 15:00:00,1.4821,1.5656,No CT,0.0141,0.0000,0.0000,0.1533,1.2317,0.0000,0.0571,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 16:00:00,1.3144,1.3840,No CT,0.0141,0.0000,0.0028,0.1533,0.9969,0.0000,0.1183,0.0051,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 17:00:00,0.1115,0.1974,No CT,0.0145,0.0000,0.0000,0.0000,0.0089,0.0000,0.0725,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 18:00:00,1.1545,1.2701,No CT,0.0144,0.0000,0.0414,0.0000,1.0193,0.0000,0.0961,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 19:00:00,0.9273,1.1086,No CT,0.0143,0.0000,0.0000,0.0000,0.8498,0.0000,0.1418,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 20:00:00,0.2898,0.4379,No CT,0.0143,0.0000,0.0015,0.0000,0.2208,0.0000,0.1106,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 21:00:00,2.0349,2.0559,No CT,0.0128,0.0000,0.0011,0.1989,1.4931,0.0000,0.2320,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 22:00:00,0.3658,0.4024,No CT,0.0140,0.0000,0.0000,0.0540,0.1544,0.0000,0.0746,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/30/2026 23:00:00,0.1149,0.2688,No CT,0.0143,0.0000,0.0031,0.0000,0.0121,0.0000,0.1461,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 00:00:00,0.0936,0.1723,No CT,0.0143,0.0000,0.0000,0.0000,0.0135,0.0000,0.0509,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 01:00:00,0.0933,0.2134,No CT,0.0143,0.0000,0.0000,0.0000,0.0183,0.0000,0.0873,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 02:00:00,0.0943,0.1763,No CT,0.0142,0.0000,0.0000,0.0000,0.0189,0.0000,0.0485,0.0028,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 03:00:00,0.2086,0.3262,No CT,0.0143,0.0000,0.0000,0.0000,0.1376,0.0000,0.0832,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 04:00:00,1.2024,1.2929,No CT,0.0141,0.0000,0.0000,0.0000,1.1316,0.0000,0.0522,0.0028,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 05:00:00,1.6014,1.7208,No CT,0.0140,0.0000,0.0000,0.0000,1.5247,0.0000,0.0788,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 06:00:00,1.9060,2.0063,No CT,0.0141,0.0000,0.0000,0.0000,1.8136,0.0000,0.0621,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 07:00:00,0.8318,0.9687,No CT,0.0142,0.0000,0.0003,0.0000,0.7600,0.0000,0.0970,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 08:00:00,0.7554,0.4065,No CT,0.0145,0.0000,0.0006,0.0173,0.0034,0.0873,0.1845,0.4310,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 09:00:00,0.9525,0.9491,No CT,0.0141,0.0000,0.0000,0.3327,0.3514,0.0276,0.1250,0.1524,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 10:00:00,1.4904,1.6308,No CT,0.0140,0.0000,0.0005,0.2268,1.1094,0.0471,0.1218,0.0055,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 11:00:00,1.0105,1.1641,No CT,0.0141,0.0000,0.0000,0.1685,0.7405,0.0000,0.1335,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 12:00:00,1.0468,1.1503,No CT,0.0141,0.0000,0.0566,0.2444,0.6352,0.0000,0.1049,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 13:00:00,1.5104,1.6240,No CT,0.0139,0.0000,0.0000,0.1682,1.2318,0.0000,0.0704,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 14:00:00,0.3302,0.4871,No CT,0.0142,0.0000,0.0013,0.0418,0.2080,0.0000,0.1297,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 15:00:00,0.1919,0.4337,No CT,0.0143,0.0000,0.0000,0.0000,0.1226,0.0000,0.2059,0.0058,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 16:00:00,1.1673,1.3133,No CT,0.0142,0.0000,0.0000,0.0000,1.0812,0.0000,0.1079,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 17:00:00,0.4277,0.4841,No CT,0.0139,0.0000,0.0005,0.0000,0.2650,0.0000,0.1132,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 18:00:00,1.3098,1.0941,No CT,0.0125,0.0000,0.0000,0.0000,0.8721,0.0000,0.1015,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 19:00:00,1.0397,0.8648,No CT,0.0126,0.0000,0.0003,0.0000,0.6133,0.0000,0.1388,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 20:00:00,0.9849,1.1006,No CT,0.0143,0.0000,0.0000,0.0000,0.7281,0.1424,0.1244,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 21:00:00,0.7840,0.4816,No CT,0.0148,0.0000,0.0005,0.0000,0.0106,0.2507,0.1078,0.4162,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 22:00:00,0.7316,0.6036,No CT,0.0134,0.0000,0.0010,0.2818,0.0438,0.0000,0.1581,0.1696,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/31/2026 23:00:00,0.3173,0.4827,No CT,0.0139,0.0000,0.0000,0.1413,0.0123,0.0000,0.2154,0.0054,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 00:00:00,0.0960,0.2383,No CT,0.0143,0.0000,0.0017,0.0000,0.0131,0.0000,0.1172,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 01:00:00,0.0985,0.2340,No CT,0.0143,0.0000,0.0000,0.0000,0.0183,0.0000,0.1066,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 02:00:00,0.0943,0.2010,No CT,0.0143,0.0000,0.0000,0.0000,0.0189,0.0000,0.0727,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 03:00:00,0.2495,0.3945,No CT,0.0143,0.0000,0.0000,0.0000,0.1828,0.0000,0.1085,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 04:00:00,1.1340,1.2381,No CT,0.0141,0.0000,0.0000,0.0000,1.0673,0.0000,0.0650,0.0033,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 05:00:00,1.8438,1.9820,No CT,0.0141,0.0000,0.0000,0.0000,1.7510,0.0000,0.1008,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 06:00:00,1.5111,1.6168,No CT,0.0141,0.0000,0.0000,0.0000,1.4309,0.0000,0.0684,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 07:00:00,0.4683,0.6634,No CT,0.0143,0.0000,0.0000,0.0000,0.3889,0.0000,0.1553,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 08:00:00,0.1801,0.3742,No CT,0.0143,0.0000,0.0016,0.0000,0.1054,0.0000,0.1630,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 09:00:00,1.5656,1.9150,No CT,0.3280,0.0000,0.0003,0.0000,1.2644,0.0912,0.1411,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 10:00:00,0.5783,0.8112,No CT,0.0830,0.0000,0.0038,0.0000,0.4927,0.0000,0.0986,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 11:00:00,1.1681,1.2800,No CT,0.0141,0.0000,0.0009,0.0000,1.0993,0.0000,0.0672,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 12:00:00,0.3158,0.4626,No CT,0.0143,0.0000,0.0000,0.0000,0.2547,0.0000,0.0969,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 13:00:00,0.6570,0.7914,No CT,0.0143,0.0000,0.0000,0.0000,0.5923,0.0000,0.0824,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 14:00:00,0.0699,0.1929,No CT,0.0144,0.0000,0.0000,0.0000,0.0067,0.0000,0.0735,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 15:00:00,0.4552,0.6534,No CT,0.0142,0.0000,0.0017,0.0000,0.3917,0.0000,0.1323,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 16:00:00,1.0174,1.1428,No CT,0.0143,0.0000,0.0000,0.0000,0.9396,0.0000,0.0704,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 17:00:00,0.4086,0.6121,No CT,0.0143,0.0000,0.0003,0.3307,0.0046,0.0000,0.1592,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 18:00:00,1.7837,1.7143,No CT,0.0141,0.0000,0.0001,0.1660,1.2837,0.0000,0.1252,0.0048,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 19:00:00,0.4941,0.5520,No CT,0.0146,0.0000,0.0007,0.0402,0.0193,0.0000,0.3204,0.0055,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 20:00:00,1.1048,1.2219,No CT,0.0144,0.0000,0.0002,0.0000,1.0183,0.0000,0.0924,0.0032,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 21:00:00,0.9597,1.0208,No CT,0.0141,0.0000,0.0000,0.0000,0.8187,0.0000,0.1016,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 22:00:00,0.3311,0.5380,No CT,0.0143,0.0000,0.0005,0.0000,0.1863,0.0000,0.2390,0.0065,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/01/2026 23:00:00,0.9513,0.4940,No CT,0.0143,0.0000,0.0009,0.2408,0.0112,0.0000,0.1223,0.5806,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
